user_name,tweet_id,user_id,text,location,creation_time,favorite_count,retweet_count,followers_count,media_url,language
simp4kpop,1268361825839505410,1038724000350842880,RT @BuzzFeed: K-Pop Fans Are Flooding The #WhiteLivesMatter Hashtag With Fancams To Drown Out All The Racist Tweets https://t.co/pScugROXmt,agust d2,2020-06-04 01:59:58,0,636,427,,en
AZConservativ10,1268361825176829954,1103744041705824256,"@EinsteinsMagic @RickPhi1 Only thing that matters is #BlueLivesMatter and of course, goes without saying,… https://t.co/hhgRPkApI6",All over the western USA,2020-06-04 01:59:58,0,0,664,,en
timmytimthing,1268361824178778115,738460684028157953,RT @nopetynopehaha: We don’t deserve him 😔#BlueLivesMatters https://t.co/JKPT2yHwLh,BLACK LIVES MATTER,2020-06-04 01:59:58,0,613,261,http://pbs.twimg.com/media/EZn4we9WkAQPIB5.jpg,en
ChokeMeDahyun,1268361823968886784,1131037892803944450,Only blue life that matters 😍 #BlueLivesMatters https://t.co/PafUimAVgK,,2020-06-04 01:59:58,0,0,22,"http://pbs.twimg.com/media/EZogVmuU0AUUgFk.jpg
http://pbs.twimg.com/media/EZogVmsUwAEHy6y.jpg
http://pbs.twimg.com/media/EZogVoYUwAAc-PI.jpg
http://pbs.twimg.com/media/EZogVuXU4AIavl0.jpg",en
SoniaOcasio,1268361823729750016,1241633467,RT @staryskycosplay: Yall are forgetting about the most important blue life #BlueLivesMatters https://t.co/oWNVthRu4T,,2020-06-04 01:59:58,0,1151,25,"http://pbs.twimg.com/media/EZnrTjiU8AAYelx.jpg
http://pbs.twimg.com/media/EZnrTjiVAAElG4V.jpg",en
LaBoyStudios,1268361823620927490,872094080,"@EricTrump Oh, he showed his respect to the Floyd family by ordering the military to tear gas peaceful protesters i… https://t.co/ib5Am2oZBe","Los Angeles, CA",2020-06-04 01:59:58,0,0,873,,en
robinwr26372188,1268361823599751168,1225848158191620097,RT @John_KissMyBot: There are more good Police Officers than bad ones and those Good Police Officers are now targeted by those rioting thro…,,2020-06-04 01:59:58,0,159,1059,,en
milkicecreamm,1268361823402602496,990202240991354881,RT @brittanyncotter: glad this mans getting some recognition #BlueLivesMatters https://t.co/5a8jbFDC3g,,2020-06-04 01:59:58,0,11,0,http://pbs.twimg.com/ext_tw_video_thumb/1268134345329520640/pu/img/exl_Pi7USy_Mlf1U.jpg,en
pegregax,1268361820818948096,3008746981,"RT @KTHopkins: Today is #whiteoutwednesday 

I will shortly be posting a picture of my arse 

Thank you",,2020-06-04 01:59:57,0,2443,67,,en
ElezovicDrita,1268361820156432385,954541896348655617,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,"Michigan, USA",2020-06-04 01:59:57,0,2649,1306,,en
dejinaaaa,1268361818692415490,452150429,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",The yay 🤘🏽☹️🤘🏽,2020-06-04 01:59:57,0,37931,654,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
timmytimthing,1268361817404956672,738460684028157953,RT @staryskycosplay: Yall are forgetting about the most important blue life #BlueLivesMatters https://t.co/oWNVthRu4T,BLACK LIVES MATTER,2020-06-04 01:59:56,0,1151,261,"http://pbs.twimg.com/media/EZnrTjiU8AAYelx.jpg
http://pbs.twimg.com/media/EZnrTjiVAAElG4V.jpg",en
yayo515,1268361817232941057,951673444197945344,RT @Dana05547143: What about him his forehead is too big to be ignored #BlueLivesMatters https://t.co/6x9FRebQrW,"Florida, USA",2020-06-04 01:59:56,0,196,5120,http://pbs.twimg.com/media/EZoPwlZXgAICzD1.jpg,en
slacker10,1268361814137397249,67415824,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L","San Luis Obispo, CA",2020-06-04 01:59:56,0,37931,56,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
meg_elaine21,1268361813441331201,730873231314423808,RT @Jjk__euphoria: NAH BITCH BLACK LIVES MATTER i don’t have a fancam tho  #WhiteLivesMatter https://t.co/zxMMOUHAtJ,,2020-06-04 01:59:56,0,6,95,http://pbs.twimg.com/ext_tw_video_thumb/1268314138746523651/pu/img/C3TVawJdJLXYytsE.jpg,en
_drewmiles_,1268361813084774400,2360610258,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 01:59:55,0,37931,190,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
Art4Oil,1268361810727428097,952399735314268160,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",Oil Country,2020-06-04 01:59:55,0,37931,401,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
earthfairyaf,1268361810035519499,598542464,RT @kuma_619: We fucking LOVE to see it! 😂😂 #bluelivesmatters trending for all the RIGHT reasons. https://t.co/dAUhdvTqux,between psychotic & iconic,2020-06-04 01:59:55,0,267,1316,http://pbs.twimg.com/ext_tw_video_thumb/1268330019476078594/pu/img/E6jKzgLeXLfNfCa7.jpg,en
JosephWilaby,1268361808881922048,1038879321652441089,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,"Colorado, USA",2020-06-04 01:59:54,0,2649,3,,en
lovelyteenager2,1268361808844337152,951969233184919552,RT @iambrandonnnn: Imma cry. He really did change the world😢💕 #BlueLivesMatter #JusticeForGeorgeFloyd https://t.co/bmn04vA8rb,"Detroit, MI",2020-06-04 01:59:54,0,7,256,http://pbs.twimg.com/ext_tw_video_thumb/1268226588849647617/pu/img/11d4auWNQpZgSYrE.jpg,en
GamerGrl90,1268361808500396032,2938927029,RT @Slowinertia181: #BlueLivesMatters billy never got the love he deserved @David_Yost power to you https://t.co/3weIyo7Npk,"Angel Grove, CA",2020-06-04 01:59:54,0,83,290,http://pbs.twimg.com/tweet_video_thumb/EZoJV2WXYAEwz12.jpg,en
m0nw00,1268361807556681728,1146648587595657216,"The blue lives that truly matter 

#BlueLivesMatter #BlueLivesMatters https://t.co/IhpNp8KZxu",,2020-06-04 01:59:54,1,0,6,"http://pbs.twimg.com/media/EZogVxpXYAMQQWQ.jpg
http://pbs.twimg.com/media/EZogVxqXkAAwHIl.jpg
http://pbs.twimg.com/media/EZogVxqWoAEThBQ.jpg
http://pbs.twimg.com/media/EZogVxoWAAIhKxk.jpg",en
Ot4Blink_Multi,1268361806973632513,1253253804730040320,"RT @LonelyBrokenAn: Going  through this #WhiteLivesMatter for a few hours ,watch many kpop fancams, but this four fancam caught my eyes who…",~,2020-06-04 01:59:54,0,622,489,,en
Brighit62635635,1268361806730461184,1097177311819063296,"RT @Variety: K-Pop Fans Take Over #whitelivesmatter Hashtag, Drown Out Racist Posts https://t.co/2sv25nKxFt",,2020-06-04 01:59:54,0,15391,371,,en
pperseids,1268361806344404992,247058703,RT @TheBockyRalboa: Nothing but RESPECT and ADMIRATION for the REAL BOYS IN BLUE who defend our country. @rejectedjokes  #BlueLivesMatters…,Oblivion,2020-06-04 01:59:54,0,25,185,,en
AlliCurtis1,1268361806273228802,1243414308798623746,"How y'all gonna leave my girl out of the #BlueLivesMatters pity party?

She will fit right in!!! lmao https://t.co/EljkBa19hp",,2020-06-04 01:59:54,1,0,35,http://pbs.twimg.com/tweet_video_thumb/EZogVjlXsAAm5am.jpg,en
LouboulaF,1268361806206193666,1087463165498142739,"RT @meddexx: SHARE ✊🏿
#BLMprotest #blm #BlueLivesMatter https://t.co/4ftQY3dnrA","Québec, Canada",2020-06-04 01:59:54,0,1,17,http://pbs.twimg.com/ext_tw_video_thumb/1268337177076924416/pu/img/8mSPenreox-bLZs9.jpg,en
softboiisonly,1268361802531901441,1084162474616778753,#bluelivesmatter If you support this tag I will kick you with mine and Taeyong’s combat boots. https://t.co/EH2iDiNiu4,dn collab w/ @Ho5e0ks,2020-06-04 01:59:53,1,0,323,http://pbs.twimg.com/ext_tw_video_thumb/1268361620952092672/pu/img/C2mAdp5Zm2TdhAjA.jpg,en
SoniaOcasio,1268361801755840512,1241633467,RT @jarv10k: #BlueLivesMatters About time the @bluemangroup got the recognition they deserve! https://t.co/HkAL1gno4f,,2020-06-04 01:59:53,0,597,25,http://pbs.twimg.com/media/EZn5DEYUwAElX9Q.jpg,en
mikdickerson,1268361797746245633,953057418807791616,RT @pretti_br0wn: I’m not gonna lie KPop stans really holding it down on twitter  #BlueLivesMatters https://t.co/8twGoGOtSu,Gideon,2020-06-04 01:59:52,0,256,101,http://pbs.twimg.com/tweet_video_thumb/EZoDlGkWkAU9L_o.jpg,en
HappyHobbit4,1268361797171654656,1112630210631999488,"RT @no_silenced: Bill Clinton’s three strikes law put more non Violent African Americans in prison for life than any law ever passed

Yet 9…",West Of The Mississippi,2020-06-04 01:59:52,0,106,5442,,en
muke_5sos15,1268361796949176322,2804760709,RT @PAPA_JVA: #BlueLivesMatters !! These matter https://t.co/VPx0b5i7k2,"San Diego, CA",2020-06-04 01:59:52,0,174,2444,"http://pbs.twimg.com/media/EZoRh-oXkAEcuUN.jpg
http://pbs.twimg.com/media/EZoRh-oWkAEKQxR.jpg
http://pbs.twimg.com/media/EZoRh-xX0AARL8M.jpg",en
mikeandersonsr,1268361796823457792,104924567,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,USA,2020-06-04 01:59:52,0,2638,61153,,en
Hoffs,1268361789978353666,19274133,NSFW?? In what way? More need to see this. To hear the anguish black peoples face every second off they’re life.… https://t.co/akJKbFMxr3,"Chicago, IL",2020-06-04 01:59:50,1,0,243,,en
muke_5sos15,1268361789672022016,2804760709,RT @KrSissy: Tobias Funke matters✊ @davidcross #BlueLivesMatters https://t.co/18o6Ow3SgP,"San Diego, CA",2020-06-04 01:59:50,0,327,2444,http://pbs.twimg.com/media/EZoAVWZXgAEg4IG.jpg,en
LEX4PR0HOE,1268361789147959298,450772831,Hijack #BlueLivesMatter https://t.co/PbqlLJrpDK,"Mercer County, NJ",2020-06-04 01:59:50,0,0,54,http://pbs.twimg.com/media/EZogUpmXsAAPAMJ.jpg,en
omgitsgod_,1268361788308979713,1249459190046707713,RT @cnf_khi_: #BlueLivesMatter trending? As long as we talkin bout these blue lives it’s all good https://t.co/ewKIfHtJYN,,2020-06-04 01:59:50,0,1,1600,"http://pbs.twimg.com/media/EZogKMZXkAAZ2DA.jpg
http://pbs.twimg.com/media/EZogKMYXgAEG6FE.jpg
http://pbs.twimg.com/media/EZogKMZXQAAW5Mj.jpg
http://pbs.twimg.com/media/EZogKMYWkAExvli.jpg",en
timmytimthing,1268361788023848960,738460684028157953,RT @jarv10k: #BlueLivesMatters About time the @bluemangroup got the recognition they deserve! https://t.co/HkAL1gno4f,BLACK LIVES MATTER,2020-06-04 01:59:49,0,597,261,http://pbs.twimg.com/media/EZn5DEYUwAElX9Q.jpg,en
catfanatic3000,1268361784848769025,138489243,RT @catfanatic3000: @RaheemKassam I somehow how doubt that we are seeing Black Republicans and Neo Nazi's looting in harmony on television.…,,2020-06-04 01:59:49,0,1,427,,en
Sebas8728,1268361784169246725,818494616789983233,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 01:59:49,0,37932,26,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
WaltVasquez_41,1268361783850479616,244704522,"RT @ShiGorgeous: yet Clark, NJ can’t understand why a protest is happening TOMORROW in this town.. I’m literally disgusted 🥴 I just want ev…",,2020-06-04 01:59:48,0,6,767,,en
muke_5sos15,1268361782562676738,2804760709,RT @Slowinertia181: #BlueLivesMatters billy never got the love he deserved @David_Yost power to you https://t.co/3weIyo7Npk,"San Diego, CA",2020-06-04 01:59:48,0,83,2444,http://pbs.twimg.com/tweet_video_thumb/EZoJV2WXYAEwz12.jpg,en
Aryniton,1268361781379870721,862676307632472065,RT @staryskycosplay: Yall are forgetting about the most important blue life #BlueLivesMatters https://t.co/oWNVthRu4T,🇺🇸 Arynito#8999,2020-06-04 01:59:48,0,1151,83,"http://pbs.twimg.com/media/EZnrTjiU8AAYelx.jpg
http://pbs.twimg.com/media/EZnrTjiVAAElG4V.jpg",en
nwopuppet,1268361780834660352,189304349,"RT @FaithGoldy: Every Wednesday is #whiteoutwednesday thanks to replacement migration

🇺🇸 2042 = minority White

🇨🇦 2106 = 20% White

🇩🇪 20…",,2020-06-04 01:59:48,0,1007,222,,en
offapercagain,1268361777072402432,1239239907974897664,"RT @Octropical1: I just wanna give a quick shoutout to these amazing individuals, I'm glad they're finally getting the recognition they des…",1811 lacey st ,2020-06-04 01:59:47,0,337,32,,en
muke_5sos15,1268361775742808065,2804760709,"RT @ruben_amazing: #BlueLivesMatters 

You can’t tell me this guys life doesn’t matter. Just look at him! 😭😭😭 https://t.co/51gDaV31Nq","San Diego, CA",2020-06-04 01:59:47,0,139,2444,"http://pbs.twimg.com/media/EZmfODKXkAIhBPo.jpg
http://pbs.twimg.com/media/EZmfODLXQAEdomq.jpg
http://pbs.twimg.com/media/EZmfODKXYAAL0wP.jpg",en
mor_melanieee,1268361773385646081,1103393393194029057,RT @brookiescooky: Namjoon couldn’t have said it better #WhiteLivesMatter https://t.co/Q3VAkG9RoX,,2020-06-04 01:59:46,0,413,0,http://pbs.twimg.com/ext_tw_video_thumb/1268258883623178242/pu/img/EUrjHhxQ9XOmvoKO.jpg,en
GamerGrl90,1268361772999888903,2938927029,RT @jarv10k: #BlueLivesMatters About time the @bluemangroup got the recognition they deserve! https://t.co/HkAL1gno4f,"Angel Grove, CA",2020-06-04 01:59:46,0,597,290,http://pbs.twimg.com/media/EZn5DEYUwAElX9Q.jpg,en
pmcq58,1268361771041030149,2984700761,RT @KentuckyGoddess: Anyone that donates ANY amount of money to a fund that would bail out looters/rioters....should be charged with fundin…,,2020-06-04 01:59:45,0,123,10518,,en
Karlabedope,1268361769140883457,1864618436,Exactly all they had to do was refuse services instead of calling the cops for a nonviolent crime smh ! RIP GEORGE… https://t.co/f6H5scDbv8,"San Francisco, CA",2020-06-04 01:59:45,0,0,263,,en
muke_5sos15,1268361768511758336,2804760709,RT @pretti_br0wn: I’m not gonna lie KPop stans really holding it down on twitter  #BlueLivesMatters https://t.co/8twGoGOtSu,"San Diego, CA",2020-06-04 01:59:45,0,256,2444,http://pbs.twimg.com/tweet_video_thumb/EZoDlGkWkAU9L_o.jpg,en
Joewen,1268361767740194820,29812962,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 01:59:45,0,2638,52,,en
LionOfWhiteHall,1268361766670610434,1254774952181424130,"RT @LionOfWhiteHall: This is not #Black v #White, nor is it #Red v #Blue, it isn’t #BlackLivesMatter v #AllLivesMatters, it isn’t #BlueLive…","Kentucky, USA",2020-06-04 01:59:44,0,18,1127,,en
Jazelle65800616,1268361764015464448,996974135313027072,just take off ur uniforms if you don’t want us saying “f*ck the police” ?? #BlueLivesMatters,,2020-06-04 01:59:44,0,0,21,,en
HappyHobbit4,1268361762639884302,1112630210631999488,"RT @no_silenced: If anything, These protests over racial injustice should make African Americans realize Democrats have never done shit for…",West Of The Mississippi,2020-06-04 01:59:43,0,36,5442,,en
webiwobo,1268361761557749761,1208598797145784325,"RT @btsrosh: To the racist people who are opening this tag :

#WhiteLivesMatter https://t.co/6yoYnCqgPz",,2020-06-04 01:59:43,0,2214,3,http://pbs.twimg.com/media/EZm389AUMAAqnDK.jpg,en
CrimsonArcanum,1268361760068730880,1070061807266684933,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 01:59:43,0,37932,1,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
jrmy__ptrs,1268361759527784448,2946292545,"RT @ComplexMusic: K-Pop stans have taken over the #WhiteLivesMatter hashtag to spam racists.

More: https://t.co/RA9eErvfAd https://t.co/xA…",Nowhere,2020-06-04 01:59:43,0,226,74,,en
armymoa002,1268361757560655872,1173303642562138112,RT @mattismom03: How sad that the #whitelivesmatter hashtag was drowned out by Kpop fan cams and memes. 🤷‍♀️ https://t.co/ZokvTe4ZgB,,2020-06-04 01:59:42,0,19,0,"http://pbs.twimg.com/media/EZn3R7tXkAAwXv6.jpg
http://pbs.twimg.com/media/EZn3R7uX0AAHiZi.jpg",en
muke_5sos15,1268361756277014529,2804760709,RT @kuma_619: We fucking LOVE to see it! 😂😂 #bluelivesmatters trending for all the RIGHT reasons. https://t.co/dAUhdvTqux,"San Diego, CA",2020-06-04 01:59:42,0,268,2444,http://pbs.twimg.com/ext_tw_video_thumb/1268330019476078594/pu/img/E6jKzgLeXLfNfCa7.jpg,en
SomeMysticShit,1268361754616217607,2431461897,#BlueLivesMatters The right kind of blue 🙈 https://t.co/hjR7UkGyr4,United States,2020-06-04 01:59:41,0,0,35,http://pbs.twimg.com/tweet_video_thumb/EZogSiwWkAAVybU.jpg,en
cee_ent,1268361753957720065,1263847480514445312,Let’s start building. Here are some black owned businesses that you can by from in New York. I will be working hard… https://t.co/It10tgxViO,"New York, NY",2020-06-04 01:59:41,2,0,20,,en
BrittanyGregory,1268361753710059520,16172534,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",Washington,2020-06-04 01:59:41,0,37932,352,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
Fonzie64982668,1268361752468762624,1043701354676592645,"RT @w_terrence: St. Louis needs help finding the monster who shot Captain David Dorn. 

#DavidDorn spent for 40 years protecting people and…","Florida, USA",2020-06-04 01:59:41,0,2187,11,,en
guavaguana,1268361750266572800,1192308938198241280,RT @MeyaniDewitt: #BlueLivesMatter FUCK BLUE LIVES 🖤✊🏾🙏🏾 https://t.co/yug06n6eqK,antarctica,2020-06-04 01:59:40,0,16,15,http://pbs.twimg.com/ext_tw_video_thumb/1268357170032193543/pu/img/y8-V6_1mxGnH56KX.jpg,en
RyanIsHere03,1268361750057017344,891708442066522112,Glad to report that the #BlueLivesMatter isn’t actually trending for cops because acab but with these instead https://t.co/XkuJyRyDiF,"Avon, IN",2020-06-04 01:59:40,0,0,18,"http://pbs.twimg.com/media/EZogSbMXsAAWIY8.jpg
http://pbs.twimg.com/media/EZogSbNWsAY88Ju.jpg
http://pbs.twimg.com/media/EZogSbNWoAMdK2W.jpg
http://pbs.twimg.com/media/EZogSbMXYAAEoNS.jpg",en
SETipsey,1268361748286971904,66765920,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,Hillbillyland USA,2020-06-04 01:59:40,0,2649,27,,en
warmandbad,1268361747141967872,891624819036311552,"RT @Octropical1: I just wanna give a quick shoutout to these amazing individuals, I'm glad they're finally getting the recognition they des…",,2020-06-04 01:59:40,0,337,100,,en
Trump2086314495,1268361746655272960,1168157340471660544,"RT @Destiny3650: WE KNOW WHAT’S UP...THEY ARE ALL IN IT TOGETHER, EACH AND EVERY ONE OF THEM —Attorneys Accused Of Firebombing New York Pol…",,2020-06-04 01:59:40,0,227,216,,en
Thunderhorse149,1268361745741033473,384538391,"RT @w_terrence: St. Louis needs help finding the monster who shot Captain David Dorn. 

#DavidDorn spent for 40 years protecting people and…",West Virginia,2020-06-04 01:59:39,0,2187,2524,,en
muke_5sos15,1268361745606696961,2804760709,RT @joonallnight: can’t believe they made a # just for blue hair tae 👏🏼🥰 #BlueLivesMatters https://t.co/uLVZvI9aoh,"San Diego, CA",2020-06-04 01:59:39,0,520,2444,"http://pbs.twimg.com/media/EZntVLoXsAAnLzk.jpg
http://pbs.twimg.com/media/EZntVLwWsAAShW2.jpg
http://pbs.twimg.com/media/EZntVLpWAAA9amQ.jpg
http://pbs.twimg.com/media/EZntVLqWkAE-iGQ.jpg",en
JvnaKOOKS,1268361744931598336,1084569084681994241,Confused are we talking about their hair or outfits 🧐 #BlueLivesMatters https://t.co/vAv194mNez,"Memphis, TN",2020-06-04 01:59:39,2,0,6,"http://pbs.twimg.com/media/EZogR7EXQAY1uyo.jpg
http://pbs.twimg.com/media/EZogR7EWkAM3UNu.jpg
http://pbs.twimg.com/media/EZogR7EXQAk715A.jpg
http://pbs.twimg.com/media/EZogR7GWkAA9Bo9.jpg",en
dylanbroady,1268361744721874944,1267275853165142019,"‼Top 3 things to remember‼
1. THERE IS AN ANIT-CHRIST
2. THERE WILL BE A ONE WORLD GOVERNMENT
3. YOU WILL HAVE TO B… https://t.co/dXjVzLUOHu",,2020-06-04 01:59:39,0,0,221,,en
Nakir_,1268361743442599937,714914066,RT @BuzzFeed: K-Pop Fans Are Flooding The #WhiteLivesMatter Hashtag With Fancams To Drown Out All The Racist Tweets https://t.co/pScugROXmt,"Atlanta, GA",2020-06-04 01:59:39,0,636,428,,en
MelodyHaren,1268361743111241728,601093365,"RT @Mackletrain: Me waking up and seeing #WhiteLivesMatter trending, and then discovering it's because #kpopstans are once again riding har…",,2020-06-04 01:59:39,0,2242,159,,en
catfanatic3000,1268361740946939904,138489243,@RaheemKassam I somehow how doubt that we are seeing Black Republicans and Neo Nazi's looting in harmony on televis… https://t.co/xAU2615Gam,,2020-06-04 01:59:38,0,1,427,,en
roddy_4,1268361739394924544,1186493807027609600,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",Orange County,2020-06-04 01:59:38,0,37932,326,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
jenrodriguezlol,1268361739281862656,1162384990065385473,"RT @sheraisgay: To the kpop stans taking over the #whitelivesmatter and other tags as well as spamming police apps with fancams, I fucking…",its corona time,2020-06-04 01:59:38,0,434,18,,en
muke_5sos15,1268361739248078849,2804760709,RT @dozycoffins: me after retweeting donald trumps nudes &gt;.&lt;  #BlueLivesMatters https://t.co/cc8dhPxCCP,"San Diego, CA",2020-06-04 01:59:38,0,79,2444,http://pbs.twimg.com/ext_tw_video_thumb/1268179201305255937/pu/img/SXN9xcqh80orZwEh.jpg,en
ClubKeitha,1268361735276240897,393072019,RT @YourAnonCentral: Report from the battle: The Anonymous K-Pop division #OpFanCam has successfully conquered the #BlueLivesMatter and #Wh…,,2020-06-04 01:59:37,0,14898,231,,en
aaviaana,1268361733984280577,898685586088747008,yes THESE are the blue lives that matter🦋 #BlueLivesMatter https://t.co/kqdQVhgiiN,,2020-06-04 01:59:37,0,0,294,"http://pbs.twimg.com/media/EZogQ8xUMAAwUdv.jpg
http://pbs.twimg.com/media/EZogQ82UcAAUiXo.jpg
http://pbs.twimg.com/media/EZogQ9GUwAA_I5C.jpg
http://pbs.twimg.com/media/EZogQ9GU0AAz9nh.jpg",en
KitGiordano,1268361733116170241,1126873190410727424,"RESPECT TO A TRUE SAIYAN ELITE.

#BlueLivesMatter https://t.co/aUsUwtOlfr","London, England",2020-06-04 01:59:36,0,0,50,http://pbs.twimg.com/media/EZogRkeWkAERQ4Z.jpg,en
muke_5sos15,1268361730553286657,2804760709,RT @bbhdeIight: omg yes baekhyun with blue hair was so iconic!! #BlueLivesMatters https://t.co/vVNcUnx1Bf,"San Diego, CA",2020-06-04 01:59:36,0,9,2444,"http://pbs.twimg.com/media/EZn9lHBXQAI6_6T.jpg
http://pbs.twimg.com/media/EZn9lHEWoAUyXO6.jpg
http://pbs.twimg.com/media/EZn9lHBXQAASxVm.jpg
http://pbs.twimg.com/media/EZn9lHCWoAEOy4f.jpg",en
gbroh10,1268361730272440320,167778891,"RT @LifeNewsHQ: Killing babies in abortions is wrong.

Killing George Floyd was wrong.

Killing police officers is wrong.

Let's respect AL…",Republic of Texas,2020-06-04 01:59:36,0,607,64439,,en
armymoa002,1268361728414359554,1173303642562138112,"RT @gcfslibrary: TWITTER CATEGORISING #WhiteLivesMatter AS ""KPOP"" IS BY FAR THE FUNNIEST THING I'VE EVER SEEN 😂😂😂 https://t.co/1ct0YEuSS9",,2020-06-04 01:59:35,0,1146,0,http://pbs.twimg.com/media/EZms7ZhU4AAyKl_.jpg,en
DeniseFlores,1268361726078128128,15998041,RT @pretti_br0wn: I’m not gonna lie KPop stans really holding it down on twitter  #BlueLivesMatters https://t.co/8twGoGOtSu,"San Antonio, TX",2020-06-04 01:59:35,0,256,3929,http://pbs.twimg.com/tweet_video_thumb/EZoDlGkWkAU9L_o.jpg,en
cpb_blasterdark,1268361725356589062,1267893927757017088,RT @YourAnonCentral: Report from the battle: The Anonymous K-Pop division #OpFanCam has successfully conquered the #BlueLivesMatter and #Wh…,,2020-06-04 01:59:35,0,14898,2,,en
dnparkerson,1268361725042200580,1058659153,"RT @Variety: K-Pop Fans Take Over #whitelivesmatter Hashtag, Drown Out Racist Posts https://t.co/2sv25nKxFt",,2020-06-04 01:59:34,0,15391,59,,en
muke_5sos15,1268361723859185664,2804760709,"RT @maithism: Also I legit thought the hashtag #BlueLivesMatters was a hashtag for Smurfs and didn’t know what’s what you call policemen

S…","San Diego, CA",2020-06-04 01:59:34,0,40,2444,,en
hanostril,1268361722395418625,1266868965952741378,"RT @Variety: K-Pop Fans Take Over #whitelivesmatter Hashtag, Drown Out Racist Posts https://t.co/2sv25nKxFt",,2020-06-04 01:59:34,0,15391,2,,en
JoeParrigen,1268361718083788802,892614127121829888,RT @AfrDiasporaNews: Ok Internet Sleuths let’s find out who these guys are. They’re sick and deranged #BlueLivesMatter #GeorgeFloyd https:/…,,2020-06-04 01:59:33,0,53,35,,en
Hebisaou_Oni,1268361717643345922,3550227740,"RT @nocontextOSMT: 💙💕Finally he gets some love💕💖💙
We stan😩✊
#BlueLivesMatter https://t.co/h6Fceo6NVE",ghost city ,2020-06-04 01:59:33,0,13,159,"http://pbs.twimg.com/media/EZoaZ8qUEAE2MEc.jpg
http://pbs.twimg.com/media/EZoaZ8rU0AEXQdO.jpg
http://pbs.twimg.com/media/EZoaZ8pUEAMswWQ.jpg
http://pbs.twimg.com/media/EZoaZ8rUwAAFBIu.jpg",en
DreamWorld59,1268361716896641025,17717610,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,San Francisco,2020-06-04 01:59:32,0,2649,414,,en
tc_gibboney,1268361715017609219,4902975541,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,North Idaho,2020-06-04 01:59:32,0,2638,4810,,en
Jenfeds73,1268361714761793537,270213356,"RT @woodohwanfan: We're taking over this hastag you racist bish 🧚‍♀️✨
#WhiteLivesMatter https://t.co/ifX2dSpTGE",,2020-06-04 01:59:32,0,9,3158,"http://pbs.twimg.com/media/EZoGbVdUYAE_voX.jpg
http://pbs.twimg.com/media/EZoGblyUcAAqK3j.jpg",en
